lemma,pos,lang,text
adorable,X,de,verehrungswürdig
adorable,X,de,anbetungswürdig
adorable,X,de,allerliebst
adorable,X,de,entzückend
adorable,X,en,adorable
adorable,X,en,lovely
adorable,X,ca,adorable
adorable,X,hr,božanstven
adorable,X,es,adorable
adorable,X,eo,adorinda
adorable,X,eo,aminda
adorable,X,gl,adorábel
adorable,X,gl,adorable
adorable,X,io,adorinda
adorable,X,it,adorabile
adorable,X,la,adorabilis
adorable,X,lep,ᰆᰬᰇᰩᰭ
adorable,X,lfn,adorable
adorable,X,nl,aanbiddelijk
adorable,X,nl,aanbiddenswaardig
adorable,X,oc,adorable
adorable,X,pap,adorabel
adorable,X,pt,adorável
adorable,X,se,geasuheaddji
adorable,X,solrésol,dom'isol
adorable,X,sv,älskvärd
adorable,X,sv,beundransvärd
adorable,X,vi,dễ thương
adorer,X,de,anbeten
adorer,X,az,pərəstiş etmək
adorer,X,br,azeuliñ
adorer,X,gallo,adorer
adorer,X,avk,sonté
adorer,X,nl,aanbidden
adorer,X,ryu,崇みーん
adorer,X,ryu,あがみーん
adorer,X,ru,обожать
adorer,X,sg,ndoyê
adorer,X,zdj,hwâɓuɗu
adorer,X,zdj,hwaɓuɗu
adorer,X,zdj,hwaɓuɗia
adorer,X,solrésol,dofasi
adorer,X,non,blóta
adorer,X,en,worship
adorer,X,en,adore
adorer,X,aae,adhuronj
adorer,X,eu,adoratu
adorer,X,eu,gurtu
adorer,X,ca,adorar
adorer,X,es,adorar
adorer,X,eo,adori
adorer,X,eo,adorkliniĝi
adorer,X,eo,amegi
adorer,X,gallo,adorer
adorer,X,io,adorar
adorer,X,it,adorare
adorer,X,lac,kꞌujintik
adorer,X,nl,aanbidden
adorer,X,nl,adoreren
adorer,X,no,tilbe
adorer,X,oc,adorar
adorer,X,pl,uwielbiać
adorer,X,pt,adorar
adorer,X,se,bálvalit
adorer,X,tr,tapmak
affronter,X,af,gee om
affronter,X,en,confront
affronter,X,en,stand up to
affronter,X,ca,afrontar
affronter,X,es,enfrentar
affronter,X,es,afrontar
affronter,X,eo,kontraŭstari
affronter,X,eo,alfronti
affronter,X,hbo,שׂרה
affronter,X,hu,ellenálló
affronter,X,io,afrontar
affronter,X,it,far fronte a
affronter,X,nl,bezwaar hebben tegen
affronter,X,nl,standhouden
affronter,X,nl,weerstaan
affronter,X,nl,zich verzetten
affronter,X,nl,het hoofd bieden
affronter,X,oc,afrontar
affronter,X,pl,przeciwstawiać
affronter,X,pt,resistir
affronter,X,pt,opor-se
affronter,X,pt,enfrentar
affronter,X,ru,артачиться
affronter,X,zdj,ugaɓili
affronter,X,en,deal with
affronter,X,hr,suprotstaviti se
affronter,X,hr,suprotstavljati se
affronter,X,avk,liké
affronter,X,ryu,体験いん
affronter,X,ryu,あたがいん
affronter,X,swb,ukaɓili
affronter,X,zdj,ukaɓili
affronter,X,zdj,ugaɓili
affronter,X,zdj,ugongeana na
affronter,X,solrésol,domisila
affronter,X,hr,suprostavljati se
affronter,X,sw,kupijana
afin,X,de,um... zu
afin,X,en,so that
afin,X,en,to
afin,X,ar,بهدف
afin,X,ar,بغية
afin,X,hr,da bih mogao reċi da
afin,X,hr,da bih dobio
afin,X,gallo,asórfein
afin,X,hbo,פֶּן
afin,X,hu,ahhoz
afin,X,id,supaya
afin,X,it,al fine di
afin,X,kg,sambu na
afin,X,avk,ta
afin,X,oc,afin
afin,X,pt,de modo a
afin,X,pt,a fim de
afin,X,solrésol,mido
afin,X,sw,ili ku...
afin,X,tzm,ⵉ ⵡⴰⴽⴽⴻⵏ
afin,X,de,damit
afin,X,angevin,a fin que
afin,X,hr,da znadete da
afin,X,hr,da bi mogla biti
afin,X,id,supaya
afin,X,it,affinchè
afin,X,avk,enide
afin,X,solrésol,miresols'ol
agathe,X,solrésol,ladodore
agile,X,de,behende
agile,X,de,gewandt
agile,X,en,agile
agile,X,en,nimble
agile,X,en,clever
agile,X,en,lively
agile,X,br,mistr
agile,X,ca,àgil
agile,X,hr,okretan
agile,X,da,adræt
agile,X,es,ágil
agile,X,eo,facilmova
agile,X,gl,áxil
agile,X,hu,kecses
agile,X,io,ajila
agile,X,it,agile
agile,X,it,snello
agile,X,lv,veikls
agile,X,nl,lenig
agile,X,nl,rap
agile,X,oc,agil
agile,X,oc,destricat
agile,X,pt,ágil
agile,X,pt,lépido
agile,X,pt,lesto
agile,X,ru,проворный
agile,X,ru,юркий
agile,X,uk,моторненький
agile,X,uk,проворний
agile,X,uk,спритний
agile,X,uk,жвавий
ah,X,ain,アー
ah,X,de,ah
ah,X,de,ach
ah,X,de,ha
ah,X,en,ah
ah,X,en,aha
ah,X,bm,á
ah,X,bm,áà
ah,X,br,a
ah,X,ca,ah
ah,X,ko,아
ah,X,hr,ah
ah,X,es,ja
ah,X,eo,ha
ah,X,fo,áh
ah,X,fo,eya meg
ah,X,gallo,á
ah,X,it,ah
ah,X,ja,ああ
ah,X,la,ah
ah,X,nl,ach
ah,X,nl,ah
ah,X,nl,ha
ah,X,nl,oh
ah,X,nl,och
ah,X,oc,a
ah,X,ryu,あい
ah,X,pt,ah
ah,X,ru,эх
ah,X,slovince,ãi̯
ah,X,br,a
ah,X,br,a ma
ah,X,hr,ama
ah,X,br,cʼha
ah,X,br,cʼhi
ah,X,br,ahaha
ah,X,br,ihihi
ah,X,hr,aha
ah,X,avk,ax
aigu,X,af,skerp
aigu,X,de,schrill
aigu,X,de,gellend
aigu,X,de,akut
aigu,X,de,heftig
aigu,X,de,hitzig
aigu,X,de,plötzlich auftretend
aigu,X,de,spitz
aigu,X,de,spitzwinkelig
aigu,X,de,grell
aigu,X,de,grelltönend
aigu,X,de,durchdringend
aigu,X,de,grell
aigu,X,de,herb
aigu,X,de,scharf
aigu,X,de,beißend
aigu,X,de,heftig
aigu,X,de,hart
aigu,X,de,rau
aigu,X,de,streng
aigu,X,en,sharp
aigu,X,en,acute
aigu,X,en,shrill
aigu,X,en,strident
aigu,X,br,begek
aigu,X,ca,agut
aigu,X,ca,perspicaç
aigu,X,ca,puntegut
aigu,X,ca,puntut
aigu,X,ca,punxegut
aigu,X,hr,zaoštren
aigu,X,hr,zabadan
aigu,X,hr,povišen glas
aigu,X,hr,cvileċi zvuk
aigu,X,hr,oštar kut
aigu,X,hr,veliko otrovanje
aigu,X,hr,izoštreno zapažanje
aigu,X,hr,bodac
aigu,X,da,skarp
aigu,X,es,agudo
aigu,X,es,afilado
aigu,X,es,puntiagudo
aigu,X,eo,akrasona
aigu,X,eo,dekstrakorna
aigu,X,eo,pika
aigu,X,eo,akuta
aigu,X,eo,akra
aigu,X,fo,hvassur
aigu,X,fi,terävä
aigu,X,fi,akuutti
aigu,X,fy,driuwend
aigu,X,fy,hommels opkommend
aigu,X,fy,bitsich
aigu,X,fy,skerp
aigu,X,gd,geur
aigu,X,gallo,aghu
aigu,X,hu,csípős
aigu,X,hu,szúrós
aigu,X,hu,akut
aigu,X,hu,heveny
aigu,X,hu,éles
aigu,X,hu,hegyes
aigu,X,is,bráður
aigu,X,is,beittur
aigu,X,is,skarpur
aigu,X,is,hrjúfur
aigu,X,is,leiftandi
aigu,X,it,acuto
aigu,X,it,affilato
aigu,X,it,aguzzo
aigu,X,it,appuntito
aigu,X,it,aspro
aigu,X,it,piccante
aigu,X,it,tagliente
aigu,X,it,acre
aigu,X,it,acuta
aigu,X,la,acer
aigu,X,la,acutus
aigu,X,lt,aštrus
aigu,X,yua,yeh
aigu,X,nap,acuto
aigu,X,nl,schril
aigu,X,nl,schel
aigu,X,nl,snerpend
aigu,X,nl,hatelijk
aigu,X,nl,acuut
aigu,X,nl,helder
aigu,X,nl,scherp
aigu,X,nl,bijtend
aigu,X,nl,doordringend
aigu,X,nl,fel
aigu,X,nl,guur
aigu,X,normand,vipard
aigu,X,normand,vipaunt
aigu,X,oc,agut
aigu,X,oc,ponchut
aigu,X,oc,puntut
aigu,X,osc,𐌀𐌊𐌓𐌉
aigu,X,poitevin-saintongeais,aghu
aigu,X,poitevin-saintongeais,poéntu
aigu,X,pl,ostry
aigu,X,pt,estridente
aigu,X,pt,agudo
aigu,X,pt,pontiagudo
aigu,X,pt,acre
aigu,X,pt,afiado
aigu,X,pt,cortante
aigu,X,pt,penetrante
aigu,X,pt,picante
aigu,X,pt,ríspido
aigu,X,se,čohkal
aigu,X,se,čogas
aigu,X,se,fáhkkatlaš
aigu,X,srn,srapu
aigu,X,sv,amper
aigu,X,sv,egg
aigu,X,sv,gräll
aigu,X,sv,gäll
aigu,X,sv,skarp
aigu,X,sw,-kali
aigu,X,tl,matálas
aigu,X,tl,matúlis
aigu,X,uk,добрий
ail,X,abx,lasuna
ail,X,af,knoffel
ail,X,sq,hudhër
ail,X,gsw-fr,Knowli
ail,X,gsw-fr,Knowlich
ail,X,de,Knoblauch
ail,X,de,Lauch
ail,X,en,garlic
ail,X,ang,garleac
ail,X,ar,ثوم
ail,X,ar,ثُوم
ail,X,arz,توم
ail,X,ary,توم
ail,X,ary,توما
ail,X,an,allo
ail,X,ast,ayu
ail,X,ay,ajusa
ail,X,az,sarımsaq
ail,X,ba,һарымһаҡ
ail,X,bm,tumɛ
ail,X,dsb,pšawy kobołk
ail,X,eu,baratxuri
ail,X,eu,berakatz
ail,X,bi,galik
ail,X,bcl,bawang
ail,X,bs,češnjak
ail,X,bs,bijeli luk
ail,X,br,kignen
ail,X,bg,чесън
ail,X,bg,чеснов лук
ail,X,ca,all
ail,X,champenois,rocambole
ail,X,champenois,alie
ail,X,champenois,als
ail,X,champenois,cibour
ail,X,shy,ticcert
ail,X,zh,大蒜
ail,X,zh,蒜
ail,X,shi,ⵜⵉⵙⴽⵔⵜ
ail,X,ko,마늘
ail,X,co,agliu
ail,X,co,aglia
ail,X,ht,lay
ail,X,hr,češnjak
ail,X,hr,bijeli luk
ail,X,da,hvidløg
ail,X,es,ajo
ail,X,eo,ajlo
ail,X,et,küüslauk
ail,X,fo,hvítleykur
ail,X,fo,geirleykur
ail,X,fi,valkosipuli
ail,X,vls,look
ail,X,fur,ai
ail,X,fy,knyflok
ail,X,gd,creamh
ail,X,ga,gairleog
ail,X,gl,allo
ail,X,gallo,â
ail,X,gallo,ail
ail,X,gallo,âil
ail,X,cy,garlleg
ail,X,cy,craf
ail,X,gaulois,cremus
ail,X,gaulois,cremos
ail,X,ka,ნიორი
ail,X,el,σκόρδο
ail,X,grc,σκόροδον
ail,X,griko,skordo
ail,X,ha,tafarnuwa
ail,X,hsb,prawy kobołk
ail,X,he,שום
ail,X,hi,लहसुन
ail,X,hu,fokhagyma
ail,X,io,alio
ail,X,id,bawang putih
ail,X,is,hvítlaukur
ail,X,it,aglio
ail,X,ja,ニンニク
ail,X,jv,bawang
ail,X,kab,tiskart
ail,X,kab,ticcert
ail,X,kk,сарымсақ
ail,X,kzg,蒜
ail,X,kzg,葫
ail,X,kzg,ふぃる
ail,X,ky,сарымсак
ail,X,avk,biolma
ail,X,kum,самурсакъ
ail,X,ku,sîr
ail,X,la,alium
ail,X,la,allium
ail,X,lep,ᰠᰑᰤᰪ
ail,X,lv,ķiploks
ail,X,lij,aggio
ail,X,li,witlouk
ail,X,lt,valgomasis česnakas
ail,X,lb,Knuewelek
ail,X,mk,лук
ail,X,ms,bawang putih
ail,X,gv,garleid
ail,X,gv,garleyd
ail,X,crg,garlic
ail,X,cdo,sáung-tàu
ail,X,cdo,sáung
ail,X,nci,caxtillān xōnacatl
ail,X,nv,tłʼohchin díchʼííʼí
ail,X,nl,look
ail,X,nl,knoflook
ail,X,nog,сарымсак
ail,X,normand,al
ail,X,no,hvitløk
ail,X,nn,kvitlauk
ail,X,oc,alh
ail,X,pap,konofló
ail,X,pap,konoflok
ail,X,pcd,al
ail,X,pox,lauk
ail,X,pl,czosnek
ail,X,pt,alho
ail,X,qu,ahus
ail,X,qu,ajus
ail,X,rom,sir
ail,X,ro,usturoi
ail,X,ro,ai
ail,X,ru,чеснок
ail,X,se,vilgeslávki
ail,X,sgs,česnags
ail,X,sc,azu
ail,X,sco,garlic
ail,X,zdj,itrungu thwaumu
ail,X,scn,agghia
ail,X,scn,aju
ail,X,scn,agghiu
ail,X,scn,jaju
ail,X,scn,ugghiu
ail,X,sk,cesnak
ail,X,sl,česen
ail,X,solrésol,domidosila
ail,X,solrésol,d'omidosila
ail,X,so,toon
ail,X,su,bawang bodas
ail,X,srn,kunofroku
ail,X,sv,vitlök
ail,X,sw,kitunguu saumu
ail,X,tl,bawang
ail,X,ta,பூண்டு
ail,X,tt,сарымсак
ail,X,cs,česnek
ail,X,cv,ыхра
ail,X,ti,ጻዕዳ ሽጉርቲ
ail,X,tourangeau,auï
ail,X,tr,sarımsak
ail,X,tk,sarymsak
ail,X,uk,часник
ail,X,uum,сарымсах
ail,X,vec,ajo
ail,X,vep,künz'lauk
ail,X,vi,tỏi
ail,X,wa,a
ail,X,yoi,蒜
ail,X,yoi,葫
ail,X,yoi,ひる
aile,X,aa,gáli
aile,X,af,vlerk
aile,X,sq,krah
aile,X,de,Flügel
aile,X,en,wing
aile,X,ar,جناح
aile,X,az,qanad
aile,X,ba,ҡанат
aile,X,eu,hegal
aile,X,br,askell
aile,X,bg,крило
aile,X,ca,ala
aile,X,shy,afer
aile,X,zh,翅膀
aile,X,shi,ⴰⴼⴰⵔⵔⴰⵢ
aile,X,cjs,қанат
aile,X,ko,날개
aile,X,kw,askel
aile,X,co,ala
aile,X,gcf,zèl
aile,X,hr,krilo
aile,X,da,vinge
aile,X,did,havuutoc
aile,X,es,ala
aile,X,eo,flugilo
aile,X,et,tiib
aile,X,fi,siipi
aile,X,gag,kanat
aile,X,gl,á
aile,X,cy,asgell
aile,X,cy,adain
aile,X,el,φτερό
aile,X,grc,πτερόν
aile,X,griko,afterùa
aile,X,griko,atterò
aile,X,griko,fterò
aile,X,hoi,gitsʼin
aile,X,hu,szárny
aile,X,sah,кынат
aile,X,id,sayap
aile,X,ia,ala
aile,X,iu,ᓱᓗᒃ
aile,X,is,vængur
aile,X,it,ala
aile,X,ja,翼
aile,X,krc,къанат
aile,X,kk,қанат
aile,X,kvm,kə̀báʔ
aile,X,kvm,əbaʔ
aile,X,kjh,ханат
aile,X,ky,канат
aile,X,avk,wilt
aile,X,kum,къанат
aile,X,la,ala
aile,X,lv,spārns
aile,X,lt,sparnas
aile,X,lorrain,âle
aile,X,gv,boayneyder
aile,X,arn,müpü
aile,X,mas,nk-aipúpôî
aile,X,maj,nka̱
aile,X,crg,zel
aile,X,mlv,bēnē
aile,X,loh,kavutoc
aile,X,nl,vleugel
aile,X,niv,ӈырғыр̌
aile,X,nog,канат
aile,X,normand,ale
aile,X,normand,ère
aile,X,no,vinge
aile,X,fa,بال
aile,X,myp,xisipóai
aile,X,pl,skrzydło
aile,X,pt,ala
aile,X,puy,kam
aile,X,ro,aripă
aile,X,ru,крыло
aile,X,se,soadjá
aile,X,sr,крило
aile,X,zdj,piho
aile,X,sgp,singkawng
aile,X,sk,krídlo
aile,X,sl,krilo
aile,X,solrésol,faresisol
aile,X,solrésol,f'aresisol
aile,X,ses,fata
aile,X,sv,vinge
aile,X,sw,bawa
aile,X,sw,ubawa
aile,X,tt,канат
aile,X,cs,křídlo
aile,X,cv,çунат
aile,X,kim,һанат
aile,X,tyv,чалгын
aile,X,tr,kanat
aile,X,tk,ganat
aile,X,uk,крило
aile,X,wa,aiye
aile,X,wa,pena
aile,X,esu,yaquq
aile,X,zpu,xirbaꞌ
aile,X,hr,krilo
aile,X,avk,wilt
aile,X,nl,vlerk
aile,X,zdj,ɓawa
aile,X,solrésol,faresisol
aile,X,solrésol,f'aresisol
aile,X,wa,aiye
aile,X,de,Flügel
aile,X,en,wing
aile,X,ba,ҡанат
aile,X,br,askell
aile,X,ca,ala
aile,X,kw,askel
aile,X,hr,krilo
aile,X,es,ala
aile,X,eo,flugilo
aile,X,fi,siipi
aile,X,gl,á
aile,X,cy,asgell
aile,X,hu,szárny
aile,X,sah,кынат
aile,X,id,sayap
aile,X,ia,ala
aile,X,iu,ᓱᓗᒃ
aile,X,it,ala
aile,X,kk,қанат
aile,X,avk,wilt
aile,X,mas,nk-aipúpôî
aile,X,nl,vleugel
aile,X,nog,канат
aile,X,pt,ala
aile,X,ro,aripă
aile,X,sk,krídlo
aile,X,solrésol,faresisol
aile,X,solrésol,f'aresisol
aile,X,sw,bawa
aile,X,sw,ubawa
aile,X,cs,křídlo
aile,X,cv,çунат
aile,X,tk,ganat
aile,X,wa,aiye
aile,X,de,Flügel
aile,X,en,wing
aile,X,br,kazel
aile,X,ca,ala
aile,X,hr,krilo
aile,X,es,ala
aile,X,eo,alo
aile,X,fi,siipi
aile,X,gl,á
aile,X,ia,ala
aile,X,it,ala
aile,X,avk,berk
aile,X,nl,vleugel
aile,X,pt,ala
aile,X,sk,krídlo
aile,X,sv,flygel
aile,X,cs,křídlo
aile,X,de,Kotflügel
aile,X,en,fender
aile,X,en,wing
aile,X,an,fender
aile,X,hr,krilo
aile,X,es,aleta
aile,X,eo,kotŝirmilo
aile,X,it,parafango
aile,X,avk,berk
aile,X,nl,spatbord
aile,X,nl,spatlap
aile,X,fa,گل گیر
aile,X,bm,kaman
aile,X,es,aspa
aile,X,io,alo
aile,X,ja,翼
aile,X,ja,羽
aile,X,ja,翅
aile,X,snk,kanpe
ailleurs,X,af,elders
ailleurs,X,sq,gjetiu
ailleurs,X,de,anderswo
ailleurs,X,de,woanders
ailleurs,X,de,an einem anderen Ort
ailleurs,X,de,andernorts
ailleurs,X,de,sonst wo
ailleurs,X,de,woandershin
ailleurs,X,en,elsewhere
ailleurs,X,ar,في مكان آخر
ailleurs,X,az,başqa yerdə
ailleurs,X,ca,enjondre
ailleurs,X,hr,drugdje
ailleurs,X,hr,negdje drugdje
ailleurs,X,da,andetsteds
ailleurs,X,da,ellers
ailleurs,X,es,en otra parte
ailleurs,X,eo,aliloke
ailleurs,X,eo,ie alia
ailleurs,X,gallo,aillou
ailleurs,X,gallo,âlhou
ailleurs,X,gallo,aotr part
ailleurs,X,ka,სხვაგან
ailleurs,X,el,αλλού
ailleurs,X,grc,ἄλλοθι
ailleurs,X,griko,addhù
ailleurs,X,griko,addhùtte
ailleurs,X,hu,máshol
ailleurs,X,hu,másutt
ailleurs,X,ikt,ahiani
ailleurs,X,is,annars staðar
ailleurs,X,it,altrove
ailleurs,X,ja,余所
ailleurs,X,avk,arliz
ailleurs,X,avk,arlize
ailleurs,X,la,alibi
ailleurs,X,la,aliorsum
ailleurs,X,nl,elders
ailleurs,X,nl,ergens anders
ailleurs,X,oc,alhors
ailleurs,X,oc,endacòm mai
ailleurs,X,pcd,autervar
ailleurs,X,pcd,eute part
ailleurs,X,pcd,aute part
ailleurs,X,pdt,sestwua
ailleurs,X,pl,w innym miejscu
ailleurs,X,pl,gdzie indziej
ailleurs,X,pt,alhures
ailleurs,X,pt,em outro lugar
ailleurs,X,pt,noutro lugar
ailleurs,X,ru,в другом месте
ailleurs,X,sk,inde
ailleurs,X,solrésol,mimifas'i
ailleurs,X,sv,annanstans
ailleurs,X,sv,annorstädes
ailleurs,X,cs,jinde
ailleurs,X,tr,başka bir yerde
ailleurs,X,uk,деінше
ailleurs,X,uk,десь-інде
ailleurs,X,uk,казна-де
ailleurs,X,wa,ôte på
ailé,X,en,winged
ailé,X,eu,hegaldun
ailé,X,br,adanek
ailé,X,br,askellek
ailé,X,ca,alat
ailé,X,ca,alífer
ailé,X,es,alado
ailé,X,eo,flugilhava
ailé,X,gl,alado
ailé,X,grc,πτερωτός
ailé,X,ia,alate
ailé,X,it,alato
ailé,X,kk,қанатты
ailé,X,la,alatus
ailé,X,cmn,有翼的
ailé,X,oc,alat
ailé,X,pl,skrzydlaty
ailé,X,ru,крыла́тый
ailé,X,sk,krídlatý
ailé,X,sk,okrídlený
ailé,X,sw,-enye mabawa
ailé,X,cs,křídlatý
ailé,X,es,alado
ailé,X,ia,alate
ailé,X,it,alato
aimer,X,agq,eləgha
aimer,X,sq,do
aimer,X,de,lieben
aimer,X,en,love
aimer,X,ar,ahabba
aimer,X,hy,սիրել
aimer,X,ba,яратыу
aimer,X,ba,һөйөү
aimer,X,eu,maitatu
aimer,X,bété,"""jɩbha"
aimer,X,bum,ñye'e
aimer,X,br,karout
aimer,X,ca,amar
aimer,X,ca,estimar
aimer,X,shy,yerra
aimer,X,shy,yecta
aimer,X,chr,ᏥᎨᏳᎢ
aimer,X,zh,爱
aimer,X,shi,ⵉⵔⵉ
aimer,X,xcw,kawa
aimer,X,ko,사랑하다
aimer,X,gcf,enmé
aimer,X,ht,renmen
aimer,X,hr,voliti
aimer,X,hr,voljeti
aimer,X,da,elske
aimer,X,es,querer
aimer,X,es,amar
aimer,X,eo,ami
aimer,X,fi,rakastaa
aimer,X,gag,sevmää
aimer,X,gallo,emer
aimer,X,got,𐍆𐍂𐌹𐌾𐍉𐌽
aimer,X,el,αγαπώ
aimer,X,el,μ'αρέσει
aimer,X,grc,ἀγαπάω
aimer,X,grc,φιλέω
aimer,X,griko,agapò
aimer,X,griko,gapò
aimer,X,hu,szeret
aimer,X,sah,таптаа
aimer,X,it,amare
aimer,X,it,lovvare
aimer,X,ja,愛する
aimer,X,ja,好き
aimer,X,ja,大好き
aimer,X,krc,сюерге
aimer,X,kk,сүю
aimer,X,kk,жақсы көру
aimer,X,ken,kɔŋ
aimer,X,kjh,хынарға
aimer,X,ky,сүйүү
aimer,X,ky,жакшы көрүү
aimer,X,rn,gukunda
aimer,X,avk,rená
aimer,X,kum,сюймек
aimer,X,ku,hez kirin
aimer,X,lv,mīlēt
aimer,X,lt,mylėti
aimer,X,mg,mitia
aimer,X,mcn,mín
aimer,X,nl,liefhebben
aimer,X,nio,мәнюнся
aimer,X,nog,суьюв
aimer,X,no,elske
aimer,X,oc,aimar
aimer,X,pcd,avoir quier
aimer,X,pcd,avoèr kèr
aimer,X,plodarisch,liebm
aimer,X,pl,kochać
aimer,X,pl,lubić
aimer,X,pl,miłować
aimer,X,pl,wielbić
aimer,X,pl,lubować się
aimer,X,pt,amar
aimer,X,ro,iubi
aimer,X,ru,любить
aimer,X,ru,полюбить
aimer,X,se,ráhkistit
aimer,X,sg,yê
aimer,X,sa,स्निह्यति
aimer,X,zdj,hwandza
aimer,X,scn,amari
aimer,X,sk,milovať
aimer,X,kyf,ʼyɩbha
aimer,X,solrésol,milasi
aimer,X,ses,baa
aimer,X,sv,älska
aimer,X,sw,kupenda
aimer,X,tt,ярату
aimer,X,tt,сөю
aimer,X,cv,юрат
aimer,X,cv,сав
aimer,X,tsolyáni,mér
aimer,X,tr,sevmek
aimer,X,tk,söýmek
aimer,X,tk,gowy görmek
aimer,X,uk,кохати
aimer,X,vi,yêu
aimer,X,sq,dua
aimer,X,de,gern
aimer,X,en,love
aimer,X,en,like
aimer,X,en,appreciate
aimer,X,en,enjoy
aimer,X,ca,agradar
aimer,X,ca,estimar
aimer,X,shy,yexs
aimer,X,shy,yecta
aimer,X,chr,ᏥᎸᏉᏗ
aimer,X,zh,喜欢
aimer,X,ht,renmen
aimer,X,gcf-mq,enmen
aimer,X,hr,voljeti
aimer,X,da,skatte noget
aimer,X,da,kunne lide
aimer,X,da,synes om
aimer,X,es,gustar
aimer,X,es,estimar
aimer,X,eo,ŝati
aimer,X,fi,arvostaa
aimer,X,el,αρέσω
aimer,X,grc,ἔραμαι
aimer,X,grc,ἐράω
aimer,X,ja,好き
aimer,X,ja,大好き
aimer,X,kk,ұнату
aimer,X,rn,gukunda
aimer,X,avk,albá
aimer,X,nl,houden van
aimer,X,nl,mogen
aimer,X,no,like
aimer,X,no,sette pris på
aimer,X,no,elske
aimer,X,no,være glad i
aimer,X,oc,aimar
aimer,X,oc,estimar
aimer,X,pl,cenić
aimer,X,pl,adorować
aimer,X,pt,amar
aimer,X,pt,gostar
aimer,X,ru,нравиться
aimer,X,ru,понравиться
aimer,X,se,liikot
aimer,X,sg,ndoyê
aimer,X,sa,स्निग्ध
aimer,X,zdj,hwandza
aimer,X,sk,páčiť sa
aimer,X,sk,ľúbiť
aimer,X,solrésol,milasol
aimer,X,ses,baa
aimer,X,sv,tycka om
aimer,X,tr,sevmek
aimer,X,tr,sevinmek
aimer,X,tr,beğenmek
aimer,X,vi,thích
aimer,X,de,mögen
aimer,X,en,like
aimer,X,shy,yexs
aimer,X,zh,喜欢
aimer,X,ht,renmen
aimer,X,hr,voljeti
aimer,X,da,kunne lide
aimer,X,da,sætte pris på
aimer,X,da,synes om
aimer,X,es,apreciar
aimer,X,gallo,emer
aimer,X,moh,kenòn:we's
aimer,X,moh,wakenòn:we's
aimer,X,nl,waarderen
aimer,X,no,like
aimer,X,no,sette pris på
aimer,X,pl,docenić
aimer,X,pl,delektować się
aimer,X,zdj,udjipviwa
aimer,X,sv,uppskatta
aimer,X,tr,sevmek
aimer,X,vi,thích
aimer,X,ken,kɔŋ
aimer,X,oc,agradar
aimer,X,af,hou van
aimer,X,af,waardeer
aimer,X,af,liefhê
aimer,X,af,bemin
aimer,X,af,lief wees vir
aimer,X,ajg,lɔn
aimer,X,de,mögen
aimer,X,de,achten
aimer,X,de,schätzen
aimer,X,de,wertschätzen
aimer,X,de,würdigen
aimer,X,de,gern haben
aimer,X,de,Zuneigung empfinden für
aimer,X,en,appreciate
aimer,X,en,enjoy
aimer,X,en,fancy
aimer,X,en,think highly of
aimer,X,en,prize
aimer,X,en,think well of
aimer,X,en,have a high regard for
aimer,X,en,cherish
aimer,X,ang,lufian
aimer,X,ca,apreciar
aimer,X,gcf,enmé
aimer,X,gcf,renmé
aimer,X,gcf,kontan
aimer,X,gcf,jalou
aimer,X,hr,ljubiti
aimer,X,fo,dáma
aimer,X,fo,meta høgt
aimer,X,fo,elska
aimer,X,fy,leavje
aimer,X,gd,gràdh
aimer,X,el,αγαπάω
aimer,X,grc,στέργω
aimer,X,hbo,חשׁק
aimer,X,hbo,אהב
aimer,X,hu,kedvel
aimer,X,hu,imád
aimer,X,io,amar
aimer,X,io,amorar
aimer,X,io,prizar
aimer,X,is,meta mikils
aimer,X,is,þykja vænt um
aimer,X,is,elska
aimer,X,it,apprezzare
aimer,X,it,volere bene
aimer,X,ki,dete
aimer,X,la,amare
aimer,X,ln,-linga
aimer,X,ms,suka
aimer,X,ms,kasih
aimer,X,yua,yakuntik
aimer,X,nl,hechten aan
aimer,X,nl,beminnen
aimer,X,oc,aimar
aimer,X,pap,gusta
aimer,X,pap,ke
aimer,X,pap,kiè
aimer,X,pap,kier
aimer,X,pl,mieć poważne zamiary
aimer,X,pt,estimar
aimer,X,pt,gostar de
aimer,X,pt,prezar
aimer,X,pt,apreciar
aimer,X,pt,amar
aimer,X,pt,bem-querer
aimer,X,pt,gostar de
aimer,X,ses,baa
aimer,X,srn,lobi
aimer,X,sux,𒆠𒉘
aimer,X,tl,gustó
aimer,X,tl,íbig
aimer,X,tl,ibigin
aimer,X,tl,mahalin
aimer,X,non,frjá
aimer,X,zu,-thanda
aimé,X,grec cargésien,agapitós
aimé,X,grec cargésien,agapitó
aimé,X,griko,agapitò
aimé,X,it,amato
aimé,X,avk,abegaf
aimé,X,se,ráhkis
aimé,X,uk,рідний
aimé,X,grec cargésien,agapitós
aimé,X,grec cargésien,agapitó
aimé,X,griko,agapitò
aimé,X,it,amato
aimé,X,avk,albanaf
aimé,X,se,bivnnut
ainsi,X,sq,ashtu
ainsi,X,de,so
ainsi,X,de,also
ainsi,X,de,folgendermaßen
ainsi,X,en,thus
ainsi,X,en,such
ainsi,X,en,so
ainsi,X,eu,hala
ainsi,X,eu,hola
ainsi,X,eu,horrela
ainsi,X,br,e-giz-se
ainsi,X,br,evel-se
ainsi,X,ca,així
ainsi,X,champenois,ansé
ainsi,X,gcf,konsayéla
